algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
cholesky,potrf,8192,256,37486592,1000000,32,482818,617724,
cholesky,trsm,8192,256,37486592,1000000,496,190095867,16972584,
cholesky,syrk,8192,256,37486592,1000000,496,10967937,16629642,
cholesky,gemm,8192,256,37486592,1000000,4960,135739036,162057123,
cholesky,potrf,8192,256,37486592,4000000,32,489377,610924,
cholesky,trsm,8192,256,37486592,4000000,496,188995956,17378684,
cholesky,syrk,8192,256,37486592,4000000,496,10829539,16475849,
cholesky,gemm,8192,256,37486592,4000000,4960,128539770,160537451,
cholesky,potrf,8192,512,37486592,1000000,16,6241937,1829995,
cholesky,trsm,8192,512,37486592,1000000,120,241296276,18652256,
cholesky,syrk,8192,512,37486592,1000000,120,23507860,17826007,
cholesky,gemm,8192,512,37486592,1000000,560,146218964,96383829,
cholesky,potrf,8192,512,37486592,4000000,16,6202149,1740019,
cholesky,trsm,8192,512,37486592,4000000,120,240037133,16724190,
cholesky,syrk,8192,512,37486592,4000000,120,22873676,16991585,
cholesky,gemm,8192,512,37486592,4000000,560,144378813,96026928,
cholesky,potrf,8192,1024,37486592,1000000,8,21914032,3128164,
cholesky,trsm,8192,1024,37486592,1000000,28,250737801,19393938,
cholesky,syrk,8192,1024,37486592,1000000,28,22121395,17443702,
cholesky,gemm,8192,1024,37486592,1000000,56,60142637,42742230,
cholesky,potrf,8192,1024,37486592,4000000,8,21779510,2924370,
cholesky,trsm,8192,1024,37486592,4000000,28,250100988,18378700,
cholesky,syrk,8192,1024,37486592,4000000,28,21464475,15852971,
cholesky,gemm,8192,1024,37486592,4000000,56,59094384,42193168,
cholesky,potrf,8192,2048,37486592,1000000,4,70759299,7390121,
cholesky,trsm,8192,2048,37486592,1000000,6,231093288,19984634,
cholesky,syrk,8192,2048,37486592,1000000,6,28114557,18151002,
cholesky,gemm,8192,2048,37486592,1000000,4,29726893,16539235,
cholesky,potrf,8192,2048,37486592,4000000,4,70510809,6903406,
cholesky,trsm,8192,2048,37486592,4000000,6,230471781,18477274,
cholesky,syrk,8192,2048,37486592,4000000,6,27371617,17115276,
cholesky,gemm,8192,2048,37486592,4000000,4,29332487,16501870,
cholesky,potrf,10240,256,37486592,1000000,40,624119,770578,
cholesky,trsm,10240,256,37486592,1000000,780,299549706,27092799,
cholesky,syrk,10240,256,37486592,1000000,780,16993478,26272894,
cholesky,gemm,10240,256,37486592,1000000,9880,269402697,322337828,
cholesky,potrf,10240,256,37486592,4000000,40,665126,770272,
cholesky,trsm,10240,256,37486592,4000000,780,297239621,26721128,
cholesky,syrk,10240,256,37486592,4000000,780,16714110,26006981,
cholesky,gemm,10240,256,37486592,4000000,9880,254937742,320631497,
cholesky,potrf,10240,512,37486592,1000000,20,7810169,2251853,
cholesky,trsm,10240,512,37486592,1000000,190,379064260,30950793,
cholesky,syrk,10240,512,37486592,1000000,190,37369687,28221763,
cholesky,gemm,10240,512,37486592,1000000,1140,299524084,195656248,
cholesky,potrf,10240,512,37486592,4000000,20,7740381,2181305,
cholesky,trsm,10240,512,37486592,4000000,190,380145132,26309991,
cholesky,syrk,10240,512,37486592,4000000,190,36178985,26893425,
cholesky,gemm,10240,512,37486592,4000000,1140,294659204,195269563,
