algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,8192,256,37486592,1000000,32,317605,8740,
cholesky,trsm,8192,256,37486592,1000000,496,15525907,398806,
cholesky,syrk,8192,256,37486592,1000000,496,11842510,233193,
cholesky,gemm,8192,256,37486592,1000000,4960,225059911,380381,
cholesky,potrf,8192,256,37486592,4000000,32,321407,9394,
cholesky,trsm,8192,256,37486592,4000000,496,15327621,414361,
cholesky,syrk,8192,256,37486592,4000000,496,11819553,233983,
cholesky,gemm,8192,256,37486592,4000000,4960,224553897,501195,
cholesky,potrf,8192,512,37486592,1000000,16,2339490,40610,
cholesky,trsm,8192,512,37486592,1000000,120,23744064,416915,
cholesky,syrk,8192,512,37486592,1000000,120,27079680,360839,
cholesky,gemm,8192,512,37486592,1000000,560,186113844,299212,
cholesky,potrf,8192,512,37486592,4000000,16,2270189,54668,
cholesky,trsm,8192,512,37486592,4000000,120,22530397,1448788,
cholesky,syrk,8192,512,37486592,4000000,120,26381369,587434,
cholesky,gemm,8192,512,37486592,4000000,560,185317510,469946,
cholesky,potrf,8192,1024,37486592,1000000,8,5461895,85141,
cholesky,trsm,8192,1024,37486592,1000000,28,34794239,393358,
cholesky,syrk,8192,1024,37486592,1000000,28,36117158,324843,
cholesky,gemm,8192,1024,37486592,1000000,56,115086101,241222,
cholesky,potrf,8192,1024,37486592,4000000,8,5311989,145809,
cholesky,trsm,8192,1024,37486592,4000000,28,33710206,1151914,
cholesky,syrk,8192,1024,37486592,4000000,28,35504463,948984,
cholesky,gemm,8192,1024,37486592,4000000,56,115082672,459709,
cholesky,potrf,8192,2048,37486592,1000000,4,14030052,125635,
cholesky,trsm,8192,2048,37486592,1000000,6,48382907,271740,
cholesky,syrk,8192,2048,37486592,1000000,6,53997473,306289,
cholesky,gemm,8192,2048,37486592,1000000,4,60239718,53261,
cholesky,potrf,8192,2048,37486592,4000000,4,13936267,287614,
cholesky,trsm,8192,2048,37486592,4000000,6,48675600,813017,
cholesky,syrk,8192,2048,37486592,4000000,6,52692067,726763,
cholesky,gemm,8192,2048,37486592,4000000,4,60335933,109891,
cholesky,potrf,10240,256,37486592,1000000,40,400009,11559,
cholesky,trsm,10240,256,37486592,1000000,780,24308032,654123,
cholesky,syrk,10240,256,37486592,1000000,780,18623733,383647,
cholesky,gemm,10240,256,37486592,1000000,9880,446791562,758519,
cholesky,potrf,10240,256,37486592,4000000,40,400900,11462,
cholesky,trsm,10240,256,37486592,4000000,780,24047744,665661,
cholesky,syrk,10240,256,37486592,4000000,780,18715355,385000,
cholesky,gemm,10240,256,37486592,4000000,9880,446706581,1018576,
cholesky,potrf,10240,512,37486592,1000000,20,2904556,50033,
cholesky,trsm,10240,512,37486592,1000000,190,37614235,675378,
cholesky,syrk,10240,512,37486592,1000000,190,42694711,580485,
cholesky,gemm,10240,512,37486592,1000000,1140,377550723,634367,
cholesky,potrf,10240,512,37486592,4000000,20,2847384,70153,
cholesky,trsm,10240,512,37486592,4000000,190,35571739,2400346,
cholesky,syrk,10240,512,37486592,4000000,190,41797195,941925,
cholesky,gemm,10240,512,37486592,4000000,1140,377585316,1047337,
cholesky,potrf,10240,1024,37486592,1000000,10,6905876,109836,
cholesky,trsm,10240,1024,37486592,1000000,45,55939608,654632,
cholesky,syrk,10240,1024,37486592,1000000,45,58232018,533590,
cholesky,gemm,10240,1024,37486592,1000000,120,247551809,513773,
cholesky,potrf,10240,1024,37486592,4000000,10,6675267,187079,
