algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
sylsvd,trsyl,8192,256,37486592,1000000,32,546592057,3386395,
sylsvd,gesvd,8192,256,37486592,1000000,32,230444159,240024300,
sylsvd,geev,8192,256,37486592,1000000,32,227684225,81217312,
sylsvd,gemm,8192,256,37486592,1000000,32,1267007,940912,
sylsvd,trsyl,8192,256,37486592,4000000,32,546246837,3252568,
sylsvd,gesvd,8192,256,37486592,4000000,32,229358814,242914866,
sylsvd,geev,8192,256,37486592,4000000,32,227696273,88838144,
sylsvd,gemm,8192,256,37486592,4000000,32,1172476,906891,
sylsvd,trsyl,8192,512,37486592,1000000,16,2178570792,2664486,
sylsvd,gesvd,8192,512,37486592,1000000,16,1229113004,1560145686,
sylsvd,geev,8192,512,37486592,1000000,16,686402437,463426448,
sylsvd,gemm,8192,512,37486592,1000000,16,5326372,3103704,
sylsvd,trsyl,8192,512,37486592,4000000,16,2174517317,3386674,
sylsvd,gesvd,8192,512,37486592,4000000,16,1152177684,1490283546,
sylsvd,geev,8192,512,37486592,4000000,16,684807216,413888172,
sylsvd,gemm,8192,512,37486592,4000000,16,4774001,3041310,
sylsvd,trsyl,8192,1024,37486592,1000000,8,9056218613,12562896,
sylsvd,gesvd,8192,1024,37486592,1000000,8,3470843538,4038585862,
sylsvd,geev,8192,1024,37486592,1000000,8,2784738122,1704280296,
sylsvd,gemm,8192,1024,37486592,1000000,8,9316251,7190342,
sylsvd,trsyl,8192,1024,37486592,4000000,8,9067527512,12047088,
sylsvd,gesvd,8192,1024,37486592,4000000,8,3277073905,3858260846,
sylsvd,geev,8192,1024,37486592,4000000,8,2746255362,1285250170,
sylsvd,gemm,8192,1024,37486592,4000000,8,9224266,7155894,
sylsvd,trsyl,8192,2048,37486592,1000000,4,49848553094,196667640,
sylsvd,gesvd,8192,2048,37486592,1000000,4,4118247245,948271854,
sylsvd,geev,8192,2048,37486592,1000000,4,7256874952,1354596184,
sylsvd,gemm,8192,2048,37486592,1000000,4,35417554,21519834,
sylsvd,trsyl,8192,2048,37486592,4000000,4,50563084686,150537908,
sylsvd,gesvd,8192,2048,37486592,4000000,4,3974064601,867781230,
sylsvd,geev,8192,2048,37486592,4000000,4,7204182791,1140481736,
sylsvd,gemm,8192,2048,37486592,4000000,4,35188241,21533474,
sylsvd,trsyl,10240,256,37486592,1000000,40,683405566,4063622,
sylsvd,gesvd,10240,256,37486592,1000000,40,284521182,291336166,
sylsvd,geev,10240,256,37486592,1000000,40,284266969,108031582,
sylsvd,gemm,10240,256,37486592,1000000,40,1732847,1162078,
sylsvd,trsyl,10240,256,37486592,4000000,40,683495088,4391958,
sylsvd,gesvd,10240,256,37486592,4000000,40,285141930,287731566,
sylsvd,geev,10240,256,37486592,4000000,40,283599482,127162308,
sylsvd,gemm,10240,256,37486592,4000000,40,1492703,1124188,
sylsvd,trsyl,10240,512,37486592,1000000,20,2718950581,4168284,
sylsvd,gesvd,10240,512,37486592,1000000,20,1517022271,1908052762,
sylsvd,geev,10240,512,37486592,1000000,20,859894038,581657572,
sylsvd,gemm,10240,512,37486592,1000000,20,6143918,3857742,
sylsvd,trsyl,10240,512,37486592,4000000,20,2720270798,3476720,
sylsvd,gesvd,10240,512,37486592,4000000,20,1424523156,1826620468,
sylsvd,geev,10240,512,37486592,4000000,20,853080174,515701326,
sylsvd,gemm,10240,512,37486592,4000000,20,5665742,3807502,
sylsvd,trsyl,10240,1024,37486592,1000000,10,11323489862,14308044,
sylsvd,gesvd,10240,1024,37486592,1000000,10,3797112069,4158469108,
sylsvd,geev,10240,1024,37486592,1000000,10,3509162062,2049850790,
sylsvd,gemm,10240,1024,37486592,1000000,10,11578708,8985866,
sylsvd,trsyl,10240,1024,37486592,4000000,10,11332539564,16570380,
sylsvd,gesvd,10240,1024,37486592,4000000,10,3618125345,3958916540,
sylsvd,geev,10240,1024,37486592,4000000,10,3459589628,1551517584,
sylsvd,gemm,10240,1024,37486592,4000000,10,11298953,8953650,
sylsvd,trsyl,10240,2048,37486592,1000000,5,62342347316,237003072,
sylsvd,gesvd,10240,2048,37486592,1000000,5,6739943798,2087230834,
sylsvd,geev,10240,2048,37486592,1000000,5,9268909400,1765584677,
sylsvd,gemm,10240,2048,37486592,1000000,5,44163942,27219966,
sylsvd,trsyl,10240,2048,37486592,4000000,5,63165095357,187430658,
sylsvd,gesvd,10240,2048,37486592,4000000,5,6513919815,1886732238,
sylsvd,geev,10240,2048,37486592,4000000,5,9253701269,1399880532,
sylsvd,gemm,10240,2048,37486592,4000000,5,43880678,27216026,
sylsvd,trsyl,12288,256,37486592,1000000,48,820206280,5073456,
sylsvd,gesvd,12288,256,37486592,1000000,48,333720275,346050592,
sylsvd,geev,12288,256,37486592,1000000,48,344124319,135411916,
sylsvd,gemm,12288,256,37486592,1000000,48,1787974,1405120,
sylsvd,trsyl,12288,256,37486592,4000000,48,819823233,5205800,
sylsvd,gesvd,12288,256,37486592,4000000,48,334176492,342641886,
sylsvd,geev,12288,256,37486592,4000000,48,343189143,152712980,
sylsvd,gemm,12288,256,37486592,4000000,48,1828501,1356300,
sylsvd,trsyl,12288,512,37486592,1000000,24,3264343156,4615480,
sylsvd,gesvd,12288,512,37486592,1000000,24,1709470804,2133372558,
