algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
sylsvd,trsyl,8192,256,37486592,1000000,32,1292007,3781276829,2020667219,625974666,
sylsvd,gesvd,8192,256,37486592,1000000,32,44129,3849043855,2492762566,1262836339,
sylsvd,geev,8192,256,37486592,1000000,32,31315,7398614358,3353619399,1074472140,
sylsvd,gemm,8192,256,37486592,1000000,32,47981,127066748,50567800,11715155,
sylsvd,trsyl,8192,256,37486592,4000000,32,1251167,3781276213,2044848226,649214538,
sylsvd,gesvd,8192,256,37486592,4000000,32,27276,3849042963,2510801766,1283193804,
sylsvd,geev,8192,256,37486592,4000000,32,12602,7398615345,3366956155,1082339034,
sylsvd,gemm,8192,256,37486592,4000000,32,44802,127066827,51482248,12670285,
sylsvd,trsyl,8192,512,37486592,1000000,16,4291867,11593239562,15756915988,11460636157,
sylsvd,gesvd,8192,512,37486592,1000000,16,61583,20287238281,17447767622,11024793079,
sylsvd,geev,8192,512,37486592,1000000,16,61053,24828864137,14774407283,6653199190,
sylsvd,gemm,8192,512,37486592,1000000,16,444301,493142167,178175867,39311887,
sylsvd,trsyl,8192,512,37486592,4000000,16,4329907,11593235998,18462017773,14147162585,
sylsvd,gesvd,8192,512,37486592,4000000,16,54011,20287229734,18196557911,11774646261,
sylsvd,geev,8192,512,37486592,4000000,16,44933,24828718101,15172915226,7060300126,
sylsvd,gemm,8192,512,37486592,4000000,16,407257,493142094,183551512,44384016,
sylsvd,trsyl,8192,1024,37486592,1000000,8,20539567,39300985022,80545230792,65686195943,
sylsvd,gesvd,8192,1024,37486592,1000000,8,5167031,52333464243,55341606361,30610951470,
sylsvd,geev,8192,1024,37486592,1000000,8,4796156,87799661329,62605524086,26840041771,
sylsvd,gemm,8192,1024,37486592,1000000,8,4193230,1939194683,1904574680,126416322,
sylsvd,trsyl,8192,1024,37486592,4000000,8,17486438,39300967740,96853692363,81817213138,
sylsvd,gesvd,8192,1024,37486592,4000000,8,7059696,52333451859,57927579229,33161815377,
sylsvd,geev,8192,1024,37486592,4000000,8,4633527,87799515397,66187194860,30455069248,
sylsvd,gemm,8192,1024,37486592,4000000,8,4174184,1939193503,1922777108,144460716,
sylsvd,trsyl,8192,2048,37486592,1000000,4,6824575384,143050788512,571061890296,471521487704,
sylsvd,gesvd,8192,2048,37486592,1000000,4,219588548,37023302231,65517184395,21915749825,
sylsvd,geev,8192,2048,37486592,1000000,4,334900697,73396299805,107772216837,68342505814,
sylsvd,gemm,8192,2048,37486592,1000000,4,16759252,7697638162,6855364456,460669587,
sylsvd,trsyl,8192,2048,37486592,4000000,4,6608662391,143050662473,675290069568,577835342560,
sylsvd,gesvd,8192,2048,37486592,4000000,4,215551339,37023290186,72796348996,29204244818,
sylsvd,geev,8192,2048,37486592,4000000,4,369063892,73396276123,120698501239,81392046331,
sylsvd,gemm,8192,2048,37486592,4000000,4,16405959,7697636773,6906322839,513955550,
sylsvd,trsyl,10240,256,37486592,1000000,40,1599577,4726368923,2529608788,785677090,
sylsvd,gesvd,10240,256,37486592,1000000,40,52465,4702024522,3043916252,1539895076,
sylsvd,geev,10240,256,37486592,1000000,40,27129,9255713934,4195111912,1346099964,
sylsvd,gemm,10240,256,37486592,1000000,40,58119,158833393,63158966,14627922,
sylsvd,trsyl,10240,256,37486592,4000000,40,1611283,4726368204,2563391464,820716472,
sylsvd,gesvd,10240,256,37486592,4000000,40,51558,4702013350,3050948042,1549481081,
sylsvd,geev,10240,256,37486592,4000000,40,30255,9255713791,4232547725,1369952698,
sylsvd,gemm,10240,256,37486592,4000000,40,58067,158831729,64625628,16139476,
sylsvd,trsyl,10240,512,37486592,1000000,20,5406194,14489970397,19366334539,13988837830,
sylsvd,gesvd,10240,512,37486592,1000000,20,81417,24937484972,21373290080,13446257995,
sylsvd,geev,10240,512,37486592,1000000,20,67178,31109097126,18357609579,8177892760,
sylsvd,gemm,10240,512,37486592,1000000,20,525357,616427631,223883815,50174434,
sylsvd,trsyl,10240,512,37486592,4000000,20,5401260,14489966185,23536877716,18152000465,
sylsvd,gesvd,10240,512,37486592,4000000,20,72567,24937478489,22392557830,14490314552,
sylsvd,geev,10240,512,37486592,4000000,20,54416,31109089432,19075999670,8917695561,
sylsvd,gemm,10240,512,37486592,4000000,20,519004,616427390,227456382,54039254,
sylsvd,trsyl,10240,1024,37486592,1000000,10,23971969,49126049713,100618242500,82055448234,
sylsvd,gesvd,10240,1024,37486592,1000000,10,7611202,56015757054,60381595521,32604977276,
sylsvd,geev,10240,1024,37486592,1000000,10,5564417,109892701333,81328115324,34214962367,
sylsvd,gemm,10240,1024,37486592,1000000,10,5361951,2423993005,2518929948,160528121,
