algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
sylsvd,trsyl,8192,256,37486592,1000000,32,1289708,3781276615,2023093044,627793495,
sylsvd,gesvd,8192,256,37486592,1000000,32,55126,3849037737,2498083540,1270187113,
sylsvd,geev,8192,256,37486592,1000000,32,49471,7398613278,3399727509,1111838390,
sylsvd,gemm,8192,256,37486592,1000000,32,49431,127066030,50437222,11607884,
sylsvd,trsyl,8192,256,37486592,4000000,32,1276483,3781276189,2052049686,656703822,
sylsvd,gesvd,8192,256,37486592,4000000,32,35551,3849042665,2506606880,1280379476,
sylsvd,geev,8192,256,37486592,4000000,32,25075,7398618383,3351448592,1068070828,
sylsvd,gemm,8192,256,37486592,4000000,32,43522,127067565,51844846,13009973,
sylsvd,trsyl,8192,512,37486592,1000000,16,4265727,11593239464,15551559141,11252660870,
sylsvd,gesvd,8192,512,37486592,1000000,16,79251,20287232730,17409600952,10965878980,
sylsvd,geev,8192,512,37486592,1000000,16,53737,24828723705,14639799198,6523572043,
sylsvd,gemm,8192,512,37486592,1000000,16,475447,493142157,178175576,39248990,
sylsvd,trsyl,8192,512,37486592,4000000,16,4402734,11593236076,18586428982,14270425795,
sylsvd,gesvd,8192,512,37486592,4000000,16,54117,20287231339,18218783553,11816225824,
sylsvd,geev,8192,512,37486592,4000000,16,51222,24828722622,15130200801,7019576629,
sylsvd,gemm,8192,512,37486592,4000000,16,416559,493142038,183702062,44567314,
sylsvd,trsyl,8192,1024,37486592,1000000,8,19947498,39300985085,80566471539,65718667487,
sylsvd,gesvd,8192,1024,37486592,1000000,8,5843499,52333467107,55236082893,30515761708,
sylsvd,geev,8192,1024,37486592,1000000,8,4325008,87799527580,62541880253,26788150604,
sylsvd,gemm,8192,1024,37486592,1000000,8,4201124,1939194262,1905072034,126576965,
sylsvd,trsyl,8192,1024,37486592,4000000,8,16686632,39300967668,96699639511,81665271402,
sylsvd,gesvd,8192,1024,37486592,4000000,8,5849911,52333454249,57954305639,33185492543,
sylsvd,geev,8192,1024,37486592,4000000,8,4331827,87799514050,65508560520,29771357269,
sylsvd,gemm,8192,1024,37486592,4000000,8,4316116,1939193676,1933307924,153944787,
sylsvd,trsyl,8192,2048,37486592,1000000,4,6598772794,143050788490,571351500549,471867549178,
sylsvd,gesvd,8192,2048,37486592,1000000,4,222812358,37023302929,65558400622,21951304451,
sylsvd,geev,8192,2048,37486592,1000000,4,323024829,73396418322,107550593368,68156761269,
sylsvd,gemm,8192,2048,37486592,1000000,4,16795845,7697638249,6864455238,469076200,
sylsvd,trsyl,8192,2048,37486592,4000000,4,6530279797,143050662270,674812077196,577406583562,
sylsvd,gesvd,8192,2048,37486592,4000000,4,210464657,37023289739,72736551463,29141580775,
sylsvd,geev,8192,2048,37486592,4000000,4,337555219,73396277248,120462947103,81143409414,
sylsvd,gemm,8192,2048,37486592,4000000,4,16282384,7697636702,6899827031,507957228,
sylsvd,trsyl,10240,256,37486592,1000000,40,1610632,4726369019,2534567823,789965708,
sylsvd,gesvd,10240,256,37486592,1000000,40,65632,4702024830,3046389802,1543396800,
sylsvd,geev,10240,256,37486592,1000000,40,49764,9255714246,4191024850,1340249154,
sylsvd,gemm,10240,256,37486592,1000000,40,60180,158834670,63591961,14955884,
sylsvd,trsyl,10240,256,37486592,4000000,40,1603522,4726368124,2564142940,821580397,
sylsvd,gesvd,10240,256,37486592,4000000,40,44645,4702012500,3049268764,1547960175,
sylsvd,geev,10240,256,37486592,4000000,40,33701,9255760684,4190180887,1334329098,
sylsvd,gemm,10240,256,37486592,4000000,40,56526,158833344,64614140,16162421,
sylsvd,trsyl,10240,512,37486592,1000000,20,5511591,14489970441,19562749964,14190526861,
sylsvd,gesvd,10240,512,37486592,1000000,20,80046,24937479982,21406117483,13506392148,
sylsvd,geev,10240,512,37486592,1000000,20,71380,31109093074,18375999479,8194145240,
sylsvd,gemm,10240,512,37486592,1000000,20,536381,616427647,221241516,47990180,
sylsvd,trsyl,10240,512,37486592,4000000,20,5458583,14489966193,23462492435,18079829030,
sylsvd,gesvd,10240,512,37486592,4000000,20,68355,24937481383,22394439449,14482647071,
sylsvd,geev,10240,512,37486592,4000000,20,51328,31109094074,19021731118,8876484223,
sylsvd,gemm,10240,512,37486592,4000000,20,517497,616427544,228789526,55043436,
sylsvd,trsyl,10240,1024,37486592,1000000,10,24917315,49126049622,100576079262,82005311448,
sylsvd,gesvd,10240,1024,37486592,1000000,10,6818456,56015756561,60410604635,32631041242,
sylsvd,geev,10240,1024,37486592,1000000,10,5786533,109892703059,81060415365,33893990519,
sylsvd,gemm,10240,1024,37486592,1000000,10,5241860,2423993241,2517317956,159120191,
sylsvd,trsyl,10240,1024,37486592,4000000,10,23442568,49126027994,120954508110,102156041564,
sylsvd,gesvd,10240,1024,37486592,4000000,10,6539127,56015741788,63427462706,35618480865,
sylsvd,geev,10240,1024,37486592,4000000,10,6228019,109892707212,85245883552,38120261011,
sylsvd,gemm,10240,1024,37486592,4000000,10,5266220,2423992355,2545626951,186710242,
sylsvd,trsyl,10240,2048,37486592,1000000,5,8161498068,178814430659,715479347815,588993222410,
sylsvd,gesvd,10240,2048,37486592,1000000,5,294339834,67609009448,112311466782,41564102429,
sylsvd,geev,10240,2048,37486592,1000000,5,442461485,92662917557,138445757391,87444441058,
sylsvd,gemm,10240,2048,37486592,1000000,5,21362312,9622047568,8690598225,571944828,
sylsvd,trsyl,10240,2048,37486592,4000000,5,7946763522,178814272885,844104965090,720099433540,
sylsvd,gesvd,10240,2048,37486592,4000000,5,283815987,67608986215,122170347232,51434944301,
sylsvd,geev,10240,2048,37486592,4000000,5,425396568,92662887355,154364901378,103487863363,
sylsvd,gemm,10240,2048,37486592,4000000,5,20504080,9622045737,8750393736,633690821,
sylsvd,trsyl,12288,256,37486592,1000000,48,1957229,5671651080,3044188598,951853253,
sylsvd,gesvd,12288,256,37486592,1000000,48,72113,5533221155,3595772562,1824635063,
sylsvd,geev,12288,256,37486592,1000000,48,62039,11069404356,5042578962,1622493786,
sylsvd,gemm,12288,256,37486592,1000000,48,73167,190599741,75567283,17354191,
sylsvd,trsyl,12288,256,37486592,4000000,48,1937920,5671650094,3078821301,987931122,
sylsvd,gesvd,12288,256,37486592,4000000,48,55170,5533221110,3606266332,1828455222,
sylsvd,geev,12288,256,37486592,4000000,48,42316,11069402252,5045357273,1628671140,
sylsvd,gemm,12288,256,37486592,4000000,48,70777,190600605,77707980,19545581,
sylsvd,trsyl,12288,512,37486592,1000000,24,6524793,17388351937,23383806650,16925461429,
sylsvd,gesvd,12288,512,37486592,1000000,24,76141,28042896505,24145841510,15256090412,
sylsvd,geev,12288,512,37486592,1000000,24,82964,37405013767,22325696394,10101373704,
