algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
lu,getrfpiv,8192,256,37486592,1000000,32,50628163,5169800,
lu,gemm,8192,256,37486592,1000000,10416,498539382,1005897,
lu,trsmswp,8192,256,37486592,1000000,496,50626411,1300448,
lu,geswp,8192,256,37486592,1000000,31,26929238,255976,
lu,getrfpiv,8192,256,37486592,4000000,32,50213686,5030726,
lu,gemm,8192,256,37486592,4000000,10416,494483736,1314849,
lu,trsmswp,8192,256,37486592,4000000,496,50485123,1209594,
lu,geswp,8192,256,37486592,4000000,31,26828171,222573,
lu,getrfpiv,8192,512,37486592,1000000,16,61901524,5643412,
lu,gemm,8192,512,37486592,1000000,1240,421459742,1957521,
lu,trsmswp,8192,512,37486592,1000000,120,86748376,1043066,
lu,geswp,8192,512,37486592,1000000,15,62590575,373005,
lu,getrfpiv,8192,512,37486592,4000000,16,61011416,5531398,
lu,gemm,8192,512,37486592,4000000,1240,414912698,2396977,
lu,trsmswp,8192,512,37486592,4000000,120,86436598,1351946,
lu,geswp,8192,512,37486592,4000000,15,62671585,287643,
lu,getrfpiv,8192,1024,37486592,1000000,8,86719877,5215467,
lu,gemm,8192,1024,37486592,1000000,140,293460111,1813022,
lu,trsmswp,8192,1024,37486592,1000000,28,93649934,949174,
lu,geswp,8192,1024,37486592,1000000,7,58408861,433441,
lu,getrfpiv,8192,1024,37486592,4000000,8,85333752,5304670,
lu,gemm,8192,1024,37486592,4000000,140,290425887,2227337,
lu,trsmswp,8192,1024,37486592,4000000,28,92948852,1509308,
lu,geswp,8192,1024,37486592,4000000,7,58415031,499585,
lu,getrfpiv,8192,2048,37486592,1000000,4,113750554,11039143,
lu,gemm,8192,2048,37486592,1000000,14,211934918,376601,
lu,trsmswp,8192,2048,37486592,1000000,6,99163112,792726,
lu,geswp,8192,2048,37486592,1000000,3,50093074,976177,
lu,getrfpiv,8192,2048,37486592,4000000,4,113174178,11015903,
lu,gemm,8192,2048,37486592,4000000,14,212983923,509664,
lu,trsmswp,8192,2048,37486592,4000000,6,99049077,2890830,
lu,geswp,8192,2048,37486592,4000000,3,50055470,2453426,
lu,getrfpiv,10240,256,37486592,1000000,40,78347956,7859183,
lu,gemm,10240,256,37486592,1000000,20540,979571531,1907170,
lu,trsmswp,10240,256,37486592,1000000,780,80405662,2150244,
