algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
qr, 16384, 512, 1, 1851430075, 1870109532, 345711853, 213530487, 15.700300
qr, 16384, 512, 2, 1733198688, 1777508817, 323252387, 210667261, 14.664700
qr, 16384, 512, 3, 1650632249, 1690489935, 332197103, 215440938, 15.116100
qr, 16384, 512, 4, 1748558573, 1790700616, 341748282, 218502360, 15.905900
qr, 16384, 512, 5, 1373951195, 1322950715, 302533617, 201026363, 13.671900
qr, 16384, 512, 6, 1440816441, 1373533777, 320172054, 202690085, 14.416900
qr, 16384, 512, 7, 1464491856, 1380428534, 335905135, 211429965, 15.685200
qr, 16384, 512, 8, 1424527664, 1354607311, 334089408, 213597318, 15.589300
qr, 16384, 512, 9, 1759175123, 1799895112, 317811921, 210742490, 14.430200
qr, 16384, 512, 10, 1796183635, 1836996701, 327559735, 209754875, 14.891100
qr, 16384, 512, 11, 1712477855, 1752247163, 332020098, 216697649, 15.276100
qr, 16384, 512, 12, 1799787446, 1805177080, 370456375, 216008261, 16.903000
qr, 16384, 512, 13, 1334691225, 1303032003, 289524762, 198298190, 13.161500
qr, 16384, 512, 14, 1436053941, 1383744992, 320426048, 204815944, 14.698300
qr, 16384, 512, 15, 1409878898, 1340476305, 329228674, 207637799, 14.997600
qr, 16384, 512, 16, 1415693825, 1365004379, 266610150, 263500364, 15.381000 
qr, 16384, 1024, 1, 5197175171, 4681596291, 826425369, 368746953, 39.243800
qr, 16384, 1024, 2, 4666368242, 4297072618, 773615124, 342411124, 36.459700
qr, 16384, 1024, 3, 4830037867, 4466034283, 866480937, 379591057, 41.563300
qr, 16384, 1024, 4, 4815649354, 4230976412, 879037632, 378503809, 42.236900
qr, 16384, 1024, 5, 3664552081, 3390929185, 784901597, 344711586, 36.955900
qr, 16384, 1024, 6, 3742133365, 3462521226, 834370705, 338032248, 39.410000
qr, 16384, 1024, 7, 3643571117, 3262281261, 844838828, 365976673, 41.216600
qr, 16384, 1024, 8, 3560611124, 3151144887, 861641869, 360525559, 41.853000
qr, 16384, 1024, 9, 5120924207, 4482253052, 813163298, 353085245, 38.422700
qr, 16384, 1024, 10, 5185221589, 4592497704, 854417377, 351935802, 40.323800
qr, 16384, 1024, 11, 4993489658, 4472113552, 880135744, 390807548, 42.419600
qr, 16384, 1024, 12, 5043632596, 4354173179, 911428359, 378856734, 43.732900
qr, 16384, 1024, 13, 3682214512, 3494311550, 802931270, 364196779, 38.319400
qr, 16384, 1024, 14, 3551645144, 3353518515, 804037506, 358506693, 38.064000
qr, 16384, 1024, 15, 3634436496, 3208909754, 854718726, 357414824, 41.272500
qr, 16384, 1024, 16, 3604039358, 3167818123, 885655295, 348027203, 42.623500
qr, 16384, 2048, 1, 16799484337, 15121226732, 2578067228, 928930962, 124.157000
qr, 16384, 2048, 2, 12727973947, 12484407493, 1503011504, 1719406626, 103.320000
qr, 16384, 2048, 3, 17635923541, 15545694272, 2905014993, 1049957742, 143.423000
qr, 16384, 2048, 4, 14196268711, 13171466647, 2621908475, 932767453, 127.913000
qr, 16384, 2048, 5, 12831956408, 12067185295, 2608835696, 942941815, 129.021000
qr, 16384, 2048, 6, 12401108756, 12300259344, 2752829933, 1030150821, 137.400000
qr, 16384, 2048, 7, 12228935246, 10532094254, 2593011273, 832344343, 128.267000
qr, 16384, 2048, 8, 11334629431, 9938078684, 2659125970, 834310958, 132.348000
qr, 16384, 2048, 9, 15492483837, 13960672879, 2442840457, 860480736, 117.619000
qr, 16384, 2048, 10, 14821303488, 13814305516, 2496693749, 877804941, 121.248000
qr, 16384, 2048, 11, 16487471097, 14607466938, 2776824295, 993202927, 137.255000
qr, 16384, 2048, 12, 16130561001, 13286799299, 2788575216, 959548052, 137.419000
qr, 16384, 2048, 13, 11414982313, 10956117155, 2379056762, 860188048, 115.150000
qr, 16384, 2048, 14, 11020760666, 9848599360, 2461075885, 886161373, 120.177000
qr, 16384, 2048, 15, 12838667511, 10973367721, 2780792626, 905588472, 140.047000
qr, 16384, 2048, 16, 11058970773, 9731140005, 2657294591, 831870241, 133.624000
