algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,8192,256,37486592,1000000,32,1343830,193339908,84260592,29797061,
invert,gemm,8192,256,37486592,1000000,10416,335974800,41358233928,14683473760,3924846447,
invert,trsm,8192,256,37486592,1000000,992,16855201,6186039493,2907173310,1155833336,
invert,getri,8192,256,37486592,1000000,32,1268610,325767375,155749544,60181080,
invert,getrf,8192,256,37486592,4000000,32,1339573,193339993,98783363,44503560,
invert,gemm,8192,256,37486592,4000000,10416,322097136,41358167436,15796788416,5033057760,
invert,trsm,8192,256,37486592,4000000,992,16469056,6186043963,2998467175,1252130085,
invert,getri,8192,256,37486592,4000000,32,1210177,325764656,166998000,71749668,
invert,getrf,8192,512,37486592,1000000,16,3216844,477354750,238210333,108687410,
invert,gemm,8192,512,37486592,1000000,1240,201809750,38217786437,12825494327,2964431362,
invert,trsm,8192,512,37486592,1000000,240,18818248,8145601505,3749365273,1478036019,
invert,getri,8192,512,37486592,1000000,16,2892086,753859908,404362147,186336483,
invert,getrf,8192,512,37486592,4000000,16,3186803,477354423,298117926,167809391,
invert,gemm,8192,512,37486592,4000000,1240,194248684,38217755003,13528847638,3655787113,
invert,trsm,8192,512,37486592,4000000,240,18565306,8145598668,3878292359,1602247248,
invert,getri,8192,512,37486592,4000000,16,2887603,753859816,474342733,256551266,
invert,getrf,8192,1024,37486592,1000000,8,8226584,1310923518,624846013,274770588,
invert,gemm,8192,1024,37486592,1000000,140,136772136,33935582333,10717370009,2076797725,
invert,trsm,8192,1024,37486592,1000000,56,26361031,11118939564,4711572345,1685568777,
invert,getri,8192,1024,37486592,1000000,8,6475798,2073480278,1054656015,482445438,
invert,getrf,8192,1024,37486592,4000000,8,8576286,1310923437,783732220,432866444,
invert,gemm,8192,1024,37486592,4000000,140,129083310,33935587386,11066692407,2415552726,
invert,trsm,8192,1024,37486592,4000000,56,25527297,11118937602,4818329473,1794810978,
invert,getri,8192,1024,37486592,4000000,8,6723883,2073480130,1238136124,666013526,
invert,getrf,8192,2048,37486592,1000000,4,24488452,3916131185,2005683126,956220479,
invert,gemm,8192,2048,37486592,1000000,14,109286516,26941608519,8381834265,1543454305,
invert,trsm,8192,2048,37486592,1000000,12,38526264,15325097493,5839180970,1775172380,
invert,getri,8192,2048,37486592,1000000,4,24175787,6672240730,3372721145,1566639673,
invert,getrf,8192,2048,37486592,4000000,4,24565744,3916130800,2392614547,1345217375,
invert,gemm,8192,2048,37486592,4000000,14,105640639,26941607052,8596481928,1749110606,
invert,trsm,8192,2048,37486592,4000000,12,37050663,15325095994,5955970067,1896317862,
invert,getri,8192,2048,37486592,4000000,4,24410921,6672240064,3840970566,2038770425,
invert,getrf,10240,256,37486592,1000000,40,1774248,241648043,106609309,38595335,
invert,gemm,10240,256,37486592,1000000,20540,639669348,81556924294,28673840626,7452982002,
invert,trsm,10240,256,37486592,1000000,1560,25845220,9728021489,4589165093,1835436269,
invert,getri,10240,256,37486592,1000000,40,1711470,407195300,198452805,78753458,
invert,getrf,10240,256,37486592,4000000,40,1845324,241648425,127450018,59320924,
invert,gemm,10240,256,37486592,4000000,20540,622641577,81556869104,30851198641,9637107613,
invert,trsm,10240,256,37486592,4000000,1560,25333320,9728028718,4711008290,1964126833,
invert,getri,10240,256,37486592,4000000,40,1794237,407195120,215800163,96353867,
invert,getrf,10240,512,37486592,1000000,20,4828121,596714763,300944840,139273512,
invert,gemm,10240,512,37486592,1000000,2470,384440878,76127363151,25287512764,5666411916,
invert,trsm,10240,512,37486592,1000000,380,28023553,12897211404,5912759919,2319914830,
invert,getri,10240,512,37486592,1000000,20,4272919,942304113,516382429,242544793,
invert,getrf,10240,512,37486592,4000000,20,4388919,596714752,378510461,216160230,
invert,gemm,10240,512,37486592,4000000,2470,372421712,76127341688,26403362992,6783054667,
invert,trsm,10240,512,37486592,4000000,380,27850560,12897197264,6056484558,2468572440,
invert,getri,10240,512,37486592,4000000,20,4111948,942303726,607025622,334171789,
invert,getrf,10240,1024,37486592,1000000,10,9843354,1638648647,776691451,340416784,
invert,gemm,10240,1024,37486592,1000000,285,210745091,69083149813,21592341672,4022687542,
invert,trsm,10240,1024,37486592,1000000,90,38575964,17869723018,7532592472,2675068394,
invert,getri,10240,1024,37486592,1000000,10,6864363,2591839160,1314338643,599118795,
invert,getrf,10240,1024,37486592,4000000,10,9565166,1638648337,950958098,513828364,
invert,gemm,10240,1024,37486592,4000000,285,192026503,69083164945,22191229441,4618511086,
invert,trsm,10240,1024,37486592,4000000,90,35999052,17869717395,7703165420,2845298710,
invert,getri,10240,1024,37486592,4000000,10,7870274,2591838592,1534962791,819917190,
invert,getrf,10240,2048,37486592,1000000,5,30199432,4895115450,2509350012,1198743319,
