algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,10240,256,37486592,1000000,40,400811,10693,
cholesky,trsm,10240,256,37486592,1000000,780,24548148,621352,
cholesky,syrk,10240,256,37486592,1000000,780,18601595,358499,
cholesky,gemm,10240,256,37486592,1000000,9880,447356590,788153,
cholesky,potrf,10240,256,37486592,4000000,40,403387,10947,
cholesky,trsm,10240,256,37486592,4000000,780,24072990,659951,
cholesky,syrk,10240,256,37486592,4000000,780,18707122,377443,
cholesky,gemm,10240,256,37486592,4000000,9880,446749334,1027079,
cholesky,potrf,10240,512,37486592,1000000,20,2810897,49411,
cholesky,trsm,10240,512,37486592,1000000,190,37541224,677400,
cholesky,syrk,10240,512,37486592,1000000,190,42724858,579982,
cholesky,gemm,10240,512,37486592,1000000,1140,378253193,635352,
cholesky,potrf,10240,512,37486592,4000000,20,2851418,69630,
cholesky,trsm,10240,512,37486592,4000000,190,35622789,2401489,
cholesky,syrk,10240,512,37486592,4000000,190,41706931,949016,
cholesky,gemm,10240,512,37486592,4000000,1140,377162334,1029757,
cholesky,potrf,10240,1024,37486592,1000000,10,6819941,107501,
cholesky,trsm,10240,1024,37486592,1000000,45,55518272,614161,
cholesky,syrk,10240,1024,37486592,1000000,45,58265352,546299,
cholesky,gemm,10240,1024,37486592,1000000,120,248100875,521716,
cholesky,potrf,10240,1024,37486592,4000000,10,6760185,193483,
cholesky,trsm,10240,1024,37486592,4000000,45,54278654,1859818,
cholesky,syrk,10240,1024,37486592,4000000,45,56921419,1594280,
cholesky,gemm,10240,1024,37486592,4000000,120,247920972,1012574,
cholesky,potrf,10240,2048,37486592,1000000,5,17640398,169214,
cholesky,trsm,10240,2048,37486592,1000000,10,80930697,466260,
cholesky,syrk,10240,2048,37486592,1000000,10,89021831,493463,
cholesky,gemm,10240,2048,37486592,1000000,10,153289097,153341,
cholesky,potrf,10240,2048,37486592,4000000,5,17442235,376284,
cholesky,trsm,10240,2048,37486592,4000000,10,80657949,1378414,
cholesky,syrk,10240,2048,37486592,4000000,10,88344888,1262458,
cholesky,gemm,10240,2048,37486592,4000000,10,152693200,307486,
