algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_VEC_DP,
sylsvd,trsyl,18432,256,37486592,1000000,72,2527970095,
sylsvd,gesvd,18432,256,37486592,1000000,72,3628312759,
sylsvd,geev,18432,256,37486592,1000000,72,7405162978,
sylsvd,gemm,18432,256,37486592,1000000,72,303169824,
sylsvd,trsyl,18432,256,37486592,4000000,72,2527970095,
sylsvd,gesvd,18432,256,37486592,4000000,72,3628312759,
sylsvd,geev,18432,256,37486592,4000000,72,7405162978,
sylsvd,gemm,18432,256,37486592,4000000,72,303169824,
sylsvd,trsyl,18432,512,37486592,1000000,36,9887792923,
sylsvd,gesvd,18432,512,37486592,1000000,36,20346100391,
sylsvd,geev,18432,512,37486592,1000000,36,27506083572,
sylsvd,gemm,18432,512,37486592,1000000,36,1212678288,
sylsvd,trsyl,18432,512,37486592,4000000,36,9887792923,
sylsvd,gesvd,18432,512,37486592,4000000,36,20346100391,
sylsvd,geev,18432,512,37486592,4000000,36,27506083572,
sylsvd,gemm,18432,512,37486592,4000000,36,1212678288,
sylsvd,trsyl,18432,1024,37486592,1000000,18,39105314165,
sylsvd,gesvd,18432,1024,37486592,1000000,18,41771758147,
sylsvd,geev,18432,1024,37486592,1000000,18,99710670549,
sylsvd,gemm,18432,1024,37486592,1000000,18,4845994056,
sylsvd,trsyl,18432,1024,37486592,4000000,18,39105314165,
sylsvd,gesvd,18432,1024,37486592,4000000,18,41771758147,
sylsvd,geev,18432,1024,37486592,4000000,18,99710670549,
sylsvd,gemm,18432,1024,37486592,4000000,18,4845994056,
sylsvd,trsyl,18432,2048,37486592,1000000,9,155529493676,
sylsvd,gesvd,18432,2048,37486592,1000000,9,98067716632,
sylsvd,geev,18432,2048,37486592,1000000,9,76695197575,
sylsvd,gemm,18432,2048,37486592,1000000,9,19383975972,
sylsvd,trsyl,18432,2048,37486592,4000000,9,155529493676,
sylsvd,gesvd,18432,2048,37486592,4000000,9,98067716632,
sylsvd,geev,18432,2048,37486592,4000000,9,76695197575,
sylsvd,gemm,18432,2048,37486592,4000000,9,19383975972,
sylsvd,trsyl,20480,256,37486592,1000000,80,2808849431,
sylsvd,gesvd,20480,256,37486592,1000000,80,4022317496,
sylsvd,geev,20480,256,37486592,1000000,80,8224478645,
sylsvd,gemm,20480,256,37486592,1000000,80,336855360,
sylsvd,trsyl,20480,256,37486592,4000000,80,2808849431,
sylsvd,gesvd,20480,256,37486592,4000000,80,4022317496,
sylsvd,geev,20480,256,37486592,4000000,80,8224478645,
sylsvd,gemm,20480,256,37486592,4000000,80,336855360,
sylsvd,trsyl,20480,512,37486592,1000000,40,10986430351,
sylsvd,gesvd,20480,512,37486592,1000000,40,22767102038,
sylsvd,geev,20480,512,37486592,1000000,40,30504207984,
sylsvd,gemm,20480,512,37486592,1000000,40,1347420320,
sylsvd,trsyl,20480,512,37486592,4000000,40,10986430351,
sylsvd,gesvd,20480,512,37486592,4000000,40,22767102038,
sylsvd,geev,20480,512,37486592,4000000,40,30504207984,
sylsvd,gemm,20480,512,37486592,4000000,40,1347420320,
sylsvd,trsyl,20480,1024,37486592,1000000,20,43450342843,
sylsvd,gesvd,20480,1024,37486592,1000000,20,57251453908,
sylsvd,geev,20480,1024,37486592,1000000,20,109616900302,
sylsvd,gemm,20480,1024,37486592,1000000,20,5384437840,
sylsvd,trsyl,20480,1024,37486592,4000000,20,43450342843,
sylsvd,gesvd,20480,1024,37486592,4000000,20,57251453908,
sylsvd,geev,20480,1024,37486592,4000000,20,109616900302,
sylsvd,gemm,20480,1024,37486592,4000000,20,5384437840,
sylsvd,trsyl,20480,2048,37486592,1000000,10,172810542295,
sylsvd,gesvd,20480,2048,37486592,1000000,10,105670353949,
sylsvd,geev,20480,2048,37486592,1000000,10,88227760542,
sylsvd,gemm,20480,2048,37486592,1000000,10,21537751080,
sylsvd,trsyl,20480,2048,37486592,4000000,10,172810542295,
sylsvd,gesvd,20480,2048,37486592,4000000,10,105670353949,
sylsvd,geev,20480,2048,37486592,4000000,10,88227760542,
sylsvd,gemm,20480,2048,37486592,4000000,10,21537751080,
sylsvd,trsyl,22528,256,37486592,1000000,88,3089728767,
sylsvd,gesvd,22528,256,37486592,1000000,88,4531982546,
sylsvd,geev,22528,256,37486592,1000000,88,9025701985,
sylsvd,gemm,22528,256,37486592,1000000,88,370540896,
sylsvd,trsyl,22528,256,37486592,4000000,88,3089728767,
sylsvd,gesvd,22528,256,37486592,4000000,88,4531982546,
sylsvd,geev,22528,256,37486592,4000000,88,9025701985,
sylsvd,gemm,22528,256,37486592,4000000,88,370540896,
sylsvd,trsyl,22528,512,37486592,1000000,44,12085067779,
sylsvd,gesvd,22528,512,37486592,1000000,44,24379094903,
sylsvd,geev,22528,512,37486592,1000000,44,33703010690,
sylsvd,gemm,22528,512,37486592,1000000,44,1482162352,
sylsvd,trsyl,22528,512,37486592,4000000,44,12085067779,
sylsvd,gesvd,22528,512,37486592,4000000,44,24379094903,
sylsvd,geev,22528,512,37486592,4000000,44,33703010690,
sylsvd,gemm,22528,512,37486592,4000000,44,1482162352,
