algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,8192,256,37486592,1000000,32,7005926,1417282,
invert,gemm,8192,256,37486592,1000000,10416,437078311,421218137,
invert,trsm,8192,256,37486592,1000000,992,394044969,35994085,
invert,getri,8192,256,37486592,1000000,32,20272678,3165458,
invert,getrf,8192,256,37486592,4000000,32,6978952,1376372,
invert,gemm,8192,256,37486592,4000000,10416,430844888,419971054,
invert,trsm,8192,256,37486592,4000000,992,392636461,35565425,
invert,getri,8192,256,37486592,4000000,32,20332467,3156674,
invert,getrf,8192,512,37486592,1000000,16,19967313,2956074,
invert,gemm,8192,512,37486592,1000000,1240,321773416,242672230,
invert,trsm,8192,512,37486592,1000000,240,492456401,38608766,
invert,getri,8192,512,37486592,1000000,16,42908620,8431040,
invert,getrf,8192,512,37486592,4000000,16,19873595,2921802,
invert,gemm,8192,512,37486592,4000000,1240,316129468,243052382,
invert,trsm,8192,512,37486592,4000000,240,490570244,35358724,
invert,getri,8192,512,37486592,4000000,16,42559408,8081672,
invert,getrf,8192,1024,37486592,1000000,8,53515028,7150072,
invert,gemm,8192,1024,37486592,1000000,140,152546000,128885690,
invert,trsm,8192,1024,37486592,1000000,56,516709206,41843594,
invert,getri,8192,1024,37486592,1000000,8,89649050,26343208,
invert,getrf,8192,1024,37486592,4000000,8,53528329,7026608,
invert,gemm,8192,1024,37486592,4000000,140,155748493,128618228,
invert,trsm,8192,1024,37486592,4000000,56,518471974,38871712,
invert,getri,8192,1024,37486592,4000000,8,90018954,25720726,
invert,getrf,8192,2048,37486592,1000000,4,147290619,17789256,
invert,gemm,8192,2048,37486592,1000000,14,121133654,74434388,
invert,trsm,8192,2048,37486592,1000000,12,482787470,45907484,
invert,getri,8192,2048,37486592,1000000,4,232393589,94352262,
invert,getrf,8192,2048,37486592,4000000,4,147265638,17393176,
invert,gemm,8192,2048,37486592,4000000,14,127164155,74170520,
invert,trsm,8192,2048,37486592,4000000,12,482606684,43275194,
invert,getri,8192,2048,37486592,4000000,4,231739455,92840758,
invert,getrf,10240,256,37486592,1000000,40,8767152,1753246,
invert,gemm,10240,256,37486592,1000000,20540,851697553,836768936,
invert,trsm,10240,256,37486592,1000000,1560,619583729,57804717,
invert,getri,10240,256,37486592,1000000,40,25742135,3831682,
invert,getrf,10240,256,37486592,4000000,40,8753256,1695380,
invert,gemm,10240,256,37486592,4000000,20540,828858246,831164721,
invert,trsm,10240,256,37486592,4000000,1560,618131385,56262638,
invert,getri,10240,256,37486592,4000000,40,25736922,3799366,
invert,getrf,10240,512,37486592,1000000,20,24899844,3669180,
invert,gemm,10240,512,37486592,1000000,2470,625785091,493595433,
invert,trsm,10240,512,37486592,1000000,380,779150013,61320138,
invert,getri,10240,512,37486592,1000000,20,53977168,10471810,
invert,getrf,10240,512,37486592,4000000,20,24772344,3608350,
invert,gemm,10240,512,37486592,4000000,2470,610524652,492055400,
invert,trsm,10240,512,37486592,4000000,380,775370237,56088306,
invert,getri,10240,512,37486592,4000000,20,53492482,10072306,
invert,getrf,10240,1024,37486592,1000000,10,66989551,9079456,
invert,gemm,10240,1024,37486592,1000000,285,310771272,271785044,
invert,trsm,10240,1024,37486592,1000000,90,833575022,68976454,
invert,getri,10240,1024,37486592,1000000,10,112635553,32878230,
invert,getrf,10240,1024,37486592,4000000,10,66783439,8761122,
invert,gemm,10240,1024,37486592,4000000,285,306813580,269736152,
invert,trsm,10240,1024,37486592,4000000,90,833142206,64161344,
invert,getri,10240,1024,37486592,4000000,10,112030853,32242780,
invert,getrf,10240,2048,37486592,1000000,5,183471897,22228584,
invert,gemm,10240,2048,37486592,1000000,30,255593320,164815970,
invert,trsm,10240,2048,37486592,1000000,20,804780392,78554808,
invert,getri,10240,2048,37486592,1000000,5,289113896,118223856,
invert,getrf,10240,2048,37486592,4000000,5,183610990,22036052,
invert,gemm,10240,2048,37486592,4000000,30,254969736,164357312,
invert,trsm,10240,2048,37486592,4000000,20,805655128,75224324,
invert,getri,10240,2048,37486592,4000000,5,286934367,116089916,
invert,getrf,12288,256,37486592,1000000,48,10520789,2128028,
invert,gemm,12288,256,37486592,1000000,35720,1428147421,1490100432,
invert,trsm,12288,256,37486592,1000000,2256,898395494,83865887,
invert,getri,12288,256,37486592,1000000,48,30907840,4787928,
invert,getrf,12288,256,37486592,4000000,48,10486597,2071210,
invert,gemm,12288,256,37486592,4000000,35720,1438471465,1480681440,
invert,trsm,12288,256,37486592,4000000,2256,894662536,81848386,
invert,getri,12288,256,37486592,4000000,48,30892095,4719298,
invert,getrf,12288,512,37486592,1000000,24,29950273,4454852,
invert,gemm,12288,512,37486592,1000000,4324,1101048205,890289924,
invert,trsm,12288,512,37486592,1000000,552,1131629886,90732982,
invert,getri,12288,512,37486592,1000000,24,64841402,12611308,
invert,getrf,12288,512,37486592,4000000,24,29870142,4377372,
invert,gemm,12288,512,37486592,4000000,4324,1104792509,889413390,
invert,trsm,12288,512,37486592,4000000,552,1129764387,82622620,
invert,getri,12288,512,37486592,4000000,24,64463128,12191662,
invert,getrf,12288,1024,37486592,1000000,12,80207314,10750228,
invert,gemm,12288,1024,37486592,1000000,506,543814825,501807686,
invert,trsm,12288,1024,37486592,1000000,132,1219303480,102394474,
invert,getri,12288,1024,37486592,1000000,12,135568262,39575828,
invert,getrf,12288,1024,37486592,4000000,12,80302446,10574762,
invert,gemm,12288,1024,37486592,4000000,506,541981416,497941100,
invert,trsm,12288,1024,37486592,4000000,132,1222811088,95277832,
invert,getri,12288,1024,37486592,4000000,12,135575852,38678820,
invert,getrf,12288,2048,37486592,1000000,6,220883493,26703022,
invert,gemm,12288,2048,37486592,1000000,55,466392974,318072290,
invert,trsm,12288,2048,37486592,1000000,30,1207370338,118727918,
invert,getri,12288,2048,37486592,1000000,6,347206722,141783170,
invert,getrf,12288,2048,37486592,4000000,6,221021279,26444952,
invert,gemm,12288,2048,37486592,4000000,55,479123883,318177780,
invert,trsm,12288,2048,37486592,4000000,30,1207049189,114615142,
invert,getri,12288,2048,37486592,4000000,6,345410096,139372876,
invert,getrf,14336,256,37486592,1000000,56,12238934,2432064,
invert,gemm,14336,256,37486592,1000000,56980,2377629180,2314374155,
invert,trsm,14336,256,37486592,1000000,3080,1217192798,113956917,
invert,getri,14336,256,37486592,1000000,56,36203103,5422050,
invert,getrf,14336,256,37486592,4000000,56,12234446,2338858,
invert,gemm,14336,256,37486592,4000000,56980,2232921716,2298957672,
invert,trsm,14336,256,37486592,4000000,3080,1223874970,108907539,
invert,getri,14336,256,37486592,4000000,56,36109240,5365666,
invert,getrf,14336,512,37486592,1000000,28,34801866,5163928,
invert,gemm,14336,512,37486592,1000000,6930,1785690680,1382452441,
invert,trsm,14336,512,37486592,1000000,756,1550290778,124360030,
invert,getri,14336,512,37486592,1000000,28,75706072,14646302,
invert,getrf,14336,512,37486592,4000000,28,34756775,5082840,
invert,gemm,14336,512,37486592,4000000,6930,1751489960,1378461916,
invert,trsm,14336,512,37486592,4000000,756,1549707806,112476626,
invert,getri,14336,512,37486592,4000000,28,75134249,14099532,
invert,getrf,14336,1024,37486592,1000000,14,93700729,12656662,
invert,gemm,14336,1024,37486592,1000000,819,896127870,779417896,
invert,trsm,14336,1024,37486592,1000000,182,1690961291,139928088,
invert,getri,14336,1024,37486592,1000000,14,156922394,46203990,
invert,getrf,14336,1024,37486592,4000000,14,93495832,12408820,
invert,gemm,14336,1024,37486592,4000000,819,882072534,772912045,
invert,trsm,14336,1024,37486592,4000000,182,1686607143,132717946,
invert,getri,14336,1024,37486592,4000000,14,157768921,45127422,
invert,getrf,14336,2048,37486592,1000000,7,256971422,31188544,
invert,gemm,14336,2048,37486592,1000000,91,778501389,498617850,
invert,trsm,14336,2048,37486592,1000000,42,1692543722,163007408,
invert,getri,14336,2048,37486592,1000000,7,404208521,165520070,
invert,getrf,14336,2048,37486592,4000000,7,256700921,30926170,
invert,gemm,14336,2048,37486592,4000000,91,776811027,497910372,
invert,trsm,14336,2048,37486592,4000000,42,1685197902,156166456,
invert,getri,14336,2048,37486592,4000000,7,402216824,162796640,
invert,getrf,16384,256,37486592,1000000,64,13595542,2761158,
invert,gemm,16384,256,37486592,1000000,85344,3470254605,3383507060,
invert,trsm,16384,256,37486592,1000000,4032,1605566905,149463895,
invert,getri,16384,256,37486592,1000000,64,39364444,6097002,
invert,getrf,16384,256,37486592,4000000,64,13527756,2672904,
invert,gemm,16384,256,37486592,4000000,85344,3535161532,3354827753,
invert,trsm,16384,256,37486592,4000000,4032,1586914564,142332742,
invert,getri,16384,256,37486592,4000000,64,39446421,6060326,
invert,getrf,16384,512,37486592,1000000,32,39949303,5942874,
invert,gemm,16384,512,37486592,1000000,10416,2714630854,1987668690,
invert,trsm,16384,512,37486592,1000000,992,2032629901,157668422,
invert,getri,16384,512,37486592,1000000,32,86618159,16770678,
invert,getrf,16384,512,37486592,4000000,32,39879777,5798882,
invert,gemm,16384,512,37486592,4000000,10416,2727650867,1970703440,
invert,trsm,16384,512,37486592,4000000,992,2031759201,146022942,
invert,getri,16384,512,37486592,4000000,32,85982013,16174784,
invert,getrf,16384,1024,37486592,1000000,16,107203677,14491860,
invert,gemm,16384,1024,37486592,1000000,1240,1384902496,1097115832,
