algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,8192,256,37486592,1000000,32,1480468,193339726,84807475,30381856,
invert,gemm,8192,256,37486592,1000000,10416,334473681,41358172654,14699401313,3936631389,
invert,trsm,8192,256,37486592,1000000,992,16909265,6186039577,2902228095,1153526992,
invert,getri,8192,256,37486592,1000000,32,1277449,325765092,153553078,58389616,
invert,getrf,8192,256,37486592,4000000,32,1338397,193339754,99226128,44693785,
invert,gemm,8192,256,37486592,4000000,10416,329522037,41358005419,15796461536,5028856263,
invert,trsm,8192,256,37486592,4000000,992,16674386,6186033771,3008137099,1260619417,
invert,getri,8192,256,37486592,4000000,32,1329581,325764833,168241087,72637243,
invert,getrf,8192,512,37486592,1000000,16,3339362,477354698,238711974,109259820,
invert,gemm,8192,512,37486592,1000000,1240,203919279,38217781982,12836988995,2972459150,
invert,trsm,8192,512,37486592,1000000,240,18737174,8145605352,3749946231,1478377888,
invert,getri,8192,512,37486592,1000000,16,2905347,753859907,404236436,186307737,
invert,getrf,8192,512,37486592,4000000,16,3169923,477354669,296470671,166379024,
invert,gemm,8192,512,37486592,4000000,1240,194187688,38217765997,13547790167,3679774352,
invert,trsm,8192,512,37486592,4000000,240,18553206,8145606567,3856591631,1588312123,
invert,getri,8192,512,37486592,4000000,16,2807430,753859967,474674482,256275919,
invert,getrf,8192,1024,37486592,1000000,8,8764007,1310923500,625838031,276226176,
invert,gemm,8192,1024,37486592,1000000,140,135293445,33935586663,10712831617,2072014081,
invert,trsm,8192,1024,37486592,1000000,56,26459596,11118939716,4704575629,1680784864,
invert,getri,8192,1024,37486592,1000000,8,6668490,2073480358,1055540470,483049586,
invert,getrf,8192,1024,37486592,4000000,8,8264541,1310923329,778445271,427943235,
invert,gemm,8192,1024,37486592,4000000,140,129653437,33935584015,11064392276,2414166086,
invert,trsm,8192,1024,37486592,4000000,56,25192587,11118936456,4826682152,1794112428,
invert,getri,8192,1024,37486592,4000000,8,6956589,2073479981,1244580264,672108844,
invert,getrf,8192,2048,37486592,1000000,4,24481834,3916131199,2029105653,967021647,
invert,gemm,8192,2048,37486592,1000000,14,108998410,26941608962,8386605963,1547820562,
invert,trsm,8192,2048,37486592,1000000,12,39053603,15325097878,5843768932,1776326383,
invert,getri,8192,2048,37486592,1000000,4,25115760,6672240712,3382500490,1571072846,
invert,getrf,8192,2048,37486592,4000000,4,24056881,3916130787,2372590018,1323663456,
invert,gemm,8192,2048,37486592,4000000,14,106790907,26941607400,8643749280,1793363015,
invert,trsm,8192,2048,37486592,4000000,12,37479409,15325096497,6008365159,1939447052,
invert,getri,8192,2048,37486592,4000000,4,24406523,6672239814,3825431185,2021287183,
invert,getrf,10240,256,37486592,1000000,40,1896888,241647942,106441589,38407682,
invert,gemm,10240,256,37486592,1000000,20540,641131309,81557135061,28660485996,7442700426,
invert,trsm,10240,256,37486592,1000000,1560,25974372,9728046546,4542355689,1795362970,
invert,getri,10240,256,37486592,1000000,40,1642071,407195742,195987408,75847437,
invert,getrf,10240,256,37486592,4000000,40,1887229,241648447,127632923,59615013,
invert,gemm,10240,256,37486592,4000000,20540,620783331,81557108354,30851752315,9621193869,
invert,trsm,10240,256,37486592,4000000,1560,25261114,9728033481,4698497077,1954859014,
invert,getri,10240,256,37486592,4000000,40,1779544,407195130,217487212,97719322,
invert,getrf,10240,512,37486592,1000000,20,4504134,596714772,299846964,137954886,
invert,gemm,10240,512,37486592,1000000,2470,380050547,76127348888,25237402657,5621973524,
invert,trsm,10240,512,37486592,1000000,380,27855145,12897209969,5910600446,2320056014,
invert,getri,10240,512,37486592,1000000,20,4373021,942304116,516294495,242659942,
invert,getrf,10240,512,37486592,4000000,20,4187927,596714553,373877538,211403164,
invert,gemm,10240,512,37486592,4000000,2470,378744558,76127323420,26392877612,6762049768,
invert,trsm,10240,512,37486592,4000000,380,27883631,12897203349,6106855984,2513559884,
invert,getri,10240,512,37486592,4000000,20,4290897,942303815,610811950,337556321,
invert,getrf,10240,1024,37486592,1000000,10,10585437,1638648592,779493424,343138296,
invert,gemm,10240,1024,37486592,1000000,285,203327078,69083160139,21591457788,4020046608,
invert,trsm,10240,1024,37486592,1000000,90,37715511,17869723875,7541150243,2672936794,
invert,getri,10240,1024,37486592,1000000,10,7492590,2591839083,1309020739,594795791,
invert,getrf,10240,1024,37486592,4000000,10,9699749,1638648494,955314575,516270455,
invert,gemm,10240,1024,37486592,4000000,285,199584886,69083163731,22230279773,4653538687,
invert,trsm,10240,1024,37486592,4000000,90,36802625,17869719341,7710874629,2848314991,
invert,getri,10240,1024,37486592,4000000,10,7372751,2591838849,1529259922,813521291,
invert,getrf,10240,2048,37486592,1000000,5,30607118,4895115520,2503346003,1192385778,
invert,gemm,10240,2048,37486592,1000000,30,149416045,57732018210,17762171662,3119416871,
invert,trsm,10240,2048,37486592,1000000,20,50786588,25541827888,9674696737,2913254154,
invert,getri,10240,2048,37486592,1000000,5,31435471,8340249898,4216138064,1958132205,
invert,getrf,10240,2048,37486592,4000000,5,29864471,4895115013,2935804266,1626168219,
invert,gemm,10240,2048,37486592,4000000,30,143405895,57732014254,18175263268,3526130793,
invert,trsm,10240,2048,37486592,4000000,20,47243805,25541825695,9865856656,3102815764,
invert,getri,10240,2048,37486592,4000000,5,30037274,8340249020,4762245676,2508038175,
invert,getrf,12288,256,37486592,1000000,48,2399088,289963811,128994517,47414669,
invert,gemm,12288,256,37486592,1000000,35720,1165969943,141831115727,50252867033,13304148153,
invert,trsm,12288,256,37486592,1000000,2256,40164003,14068246453,6642453122,2663329077,
invert,getri,12288,256,37486592,1000000,48,1990225,488617948,236061742,92685274,
invert,getrf,12288,256,37486592,4000000,48,2389011,289963783,155188569,73345634,
invert,gemm,12288,256,37486592,4000000,35720,1142149837,141830964046,54268053984,17322459703,
invert,trsm,12288,256,37486592,4000000,2256,39634909,14068248796,6822042317,2847337256,
invert,getri,12288,256,37486592,4000000,48,1993470,488618222,257856135,114532208,
invert,getrf,12288,512,37486592,1000000,24,5748971,716024585,362427251,168163228,
invert,gemm,12288,512,37486592,1000000,4324,706643114,133269059806,44701490571,10278309865,
invert,trsm,12288,512,37486592,1000000,552,45055602,18734893875,8620929019,3397187153,
invert,getri,12288,512,37486592,1000000,24,4918296,1130772264,617436790,289132004,
invert,getrf,12288,512,37486592,4000000,24,5215374,716024339,455276930,260503414,
invert,gemm,12288,512,37486592,4000000,4324,681768257,133269027349,47159902597,12724160707,
invert,trsm,12288,512,37486592,4000000,552,45338177,18734876583,8854105700,3639311168,
invert,getri,12288,512,37486592,4000000,24,4738086,1130774053,729361645,402024233,
invert,getrf,12288,1024,37486592,1000000,12,12771534,1966251419,942038817,418507632,
invert,gemm,12288,1024,37486592,1000000,506,417481558,122652886582,38671429847,7444318989,
invert,trsm,12288,1024,37486592,1000000,132,60734537,26208927198,11125600624,3990585806,
invert,getri,12288,1024,37486592,1000000,12,10530151,3110216807,1590078090,730530453,
invert,getrf,12288,1024,37486592,4000000,12,12934995,1966251305,1187974565,664020899,
invert,gemm,12288,1024,37486592,4000000,506,438264238,122652900130,40136850470,8870135519,
invert,trsm,12288,1024,37486592,4000000,132,62171252,26208921728,11372137095,4250115621,
invert,getri,12288,1024,37486592,4000000,12,10478191,3110216560,1877975112,1019951477,
invert,getrf,12288,2048,37486592,1000000,6,38743282,5874012117,3021837012,1447977833,
invert,gemm,12288,2048,37486592,1000000,55,394179207,105842030451,32872636397,6008508942,
invert,trsm,12288,2048,37486592,1000000,30,93746568,38312740832,14618090950,4464924507,
invert,getri,12288,2048,37486592,1000000,6,41317335,10008212189,5071016497,2364264084,
invert,getrf,12288,2048,37486592,4000000,6,39316232,5874011408,3687072831,2109375698,
invert,gemm,12288,2048,37486592,4000000,55,400751710,105842027493,33849741828,6946272423,
invert,trsm,12288,2048,37486592,4000000,30,95357008,38312737651,14954031052,4780122533,
invert,getri,12288,2048,37486592,4000000,6,40326362,10008211313,5865613717,3161313183,
invert,getrf,14336,256,37486592,1000000,56,2859742,338249402,151162784,55687753,
invert,gemm,14336,256,37486592,1000000,56980,1851870749,226246946924,79780655134,21018461913,
invert,trsm,14336,256,37486592,1000000,3080,53462478,19206634399,9004788012,3562272629,
invert,getri,14336,256,37486592,1000000,56,2615376,570061759,279312643,111668376,
invert,getrf,14336,256,37486592,4000000,56,3026786,338249062,185680729,90454942,
invert,gemm,14336,256,37486592,4000000,56980,1796431962,226246805832,85868565775,27132498030,
invert,trsm,14336,256,37486592,4000000,3080,52869874,19206650666,9299414300,3883419401,
invert,getri,14336,256,37486592,4000000,56,2777134,570061857,308704723,141340950,
invert,getrf,14336,512,37486592,1000000,28,6957486,835338235,422606574,196838670,
invert,gemm,14336,512,37486592,1000000,6930,1100617882,213588052440,70888754444,15986213259,
invert,trsm,14336,512,37486592,1000000,756,56863277,25658648086,11863087263,4710769996,
