algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
invert,getrf,8192,256,37486592,1000000,32,2975335,289329,
invert,gemm,8192,256,37486592,1000000,10416,629398957,5688437,
invert,trsm,8192,256,37486592,1000000,496,23638800,1016489,
invert,getri,8192,256,37486592,1000000,32,3013831,130046,
invert,getrf,8192,256,37486592,4000000,32,2960550,294448,
invert,gemm,8192,256,37486592,4000000,10416,597775243,7324564,
invert,trsm,8192,256,37486592,4000000,496,22595704,1173736,
invert,getri,8192,256,37486592,4000000,32,3001843,131249,
invert,getrf,8192,512,37486592,1000000,16,11703626,1069372,
invert,gemm,8192,512,37486592,1000000,1240,512728598,2659032,
invert,trsm,8192,512,37486592,1000000,120,29338145,968973,
invert,getri,8192,512,37486592,1000000,16,20763244,1314316,
invert,getrf,8192,512,37486592,4000000,16,11738215,1079781,
invert,gemm,8192,512,37486592,4000000,1240,498246841,3351965,
invert,trsm,8192,512,37486592,4000000,120,28040517,1483528,
invert,getri,8192,512,37486592,4000000,16,20128933,1417263,
invert,getrf,8192,1024,37486592,1000000,8,27134046,2044503,
invert,gemm,8192,1024,37486592,1000000,140,393561154,2032850,
invert,trsm,8192,1024,37486592,1000000,28,40462624,893520,
invert,getri,8192,1024,37486592,1000000,8,66663716,3102919,
invert,getrf,8192,1024,37486592,4000000,8,27122261,2063815,
invert,gemm,8192,1024,37486592,4000000,140,392634739,1766328,
invert,trsm,8192,1024,37486592,4000000,28,40193031,1086980,
invert,getri,8192,1024,37486592,4000000,8,64806754,3385412,
invert,getrf,8192,2048,37486592,1000000,4,65157394,2922622,
invert,gemm,8192,2048,37486592,1000000,14,281375089,618433,
invert,trsm,8192,2048,37486592,1000000,6,53877602,644949,
invert,getri,8192,2048,37486592,1000000,4,172680058,5043483,
invert,getrf,8192,2048,37486592,4000000,4,65204630,2959285,
invert,gemm,8192,2048,37486592,4000000,14,272760735,931137,
invert,trsm,8192,2048,37486592,4000000,6,52713163,1025964,
invert,getri,8192,2048,37486592,4000000,4,167106339,5659717,
invert,getrf,10240,256,37486592,1000000,40,3796287,376556,
invert,gemm,10240,256,37486592,1000000,20540,1166549682,11189584,
invert,trsm,10240,256,37486592,1000000,780,37876425,1612537,
